"business.train...1.","Alcohol","Amb.romantic","Amb.intimate","Amb.classy","Amb.hipster","Amb.divey","Amb.touristy","Amb.trendy","Amb.upscale","Amb.casual","BYOB","BYOBCorkage","BikeParking","BusinessAcceptsBitcoin","BusinessAcceptsCreditCards","BusiParking.garage","BusiParking.street","BusiParking.validated","BusiParking.lot","BusiParking.valet","ByAppointmentOnly","Caters","Corkage","DogsAllowed","GoodForKids","GoodForMeal.dessert","GoodForMeal.latenight","GoodForMeal.lunch","GoodForMeal.dinner","GoodForMeal.breakfast","GoodForMeal.brunch","HasTV","NoiseLevel","Open24Hours","OutdoorSeating","RestaurantsAttire","RestaurantsCounterService","RestaurantsDelivery","RestaurantsGoodForGroups","RestaurantsPriceRange2","RestaurantsReservations","RestaurantsTableService","RestaurantsTakeOut","WheelchairAccessible","WiFi","DietaryRestrictions.dairyfree","DietaryRestrictions.glutenfree","DietaryRestrictions.vegan","DietaryRestrictions.kosher","DietaryRestrictions.halal","DietaryRestrictions.soyfree","DietaryRestrictions.vegetarian"
121152,"beer_and_wine","False","False","False","False","True","False","False","False","False",NA,NA,"False",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","True","average",NA,"False","casual",NA,"False","True","1","False","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
121178,"none","False","False","False","False","False","False","False","False","True",NA,NA,"False",NA,"True","False","False","False","True","False",NA,"False",NA,NA,"True","False","False","True","True","False","False","True","quiet",NA,"True","casual",NA,"False","True","1","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
121193,"full_bar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","True","True","False","False",NA,NA,NA,"False","casual",NA,"False","True","1",NA,"True","True","True",NA,NA,NA,NA,NA,NA,NA,NA
121228,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False",NA,"False",NA,NA,"True","False","False","False","False","False","False","False","average",NA,"False","casual",NA,"False","False","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
121266,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,"False","False","False","False","False","False",NA,NA,NA,"False","casual",NA,NA,"False","2","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
121288,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False","True","quiet",NA,"False","casual",NA,"False","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
121309,NA,"False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False","False",NA,NA,"False","casual",NA,"False","True","1","False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA
121382,"full_bar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","True","True","False","False",NA,NA,NA,"True","casual",NA,NA,"True","2",NA,"True","True","True",NA,NA,NA,NA,NA,NA,NA,NA
121394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121444,"none","False","False","False","False","True","False","False","False","False",NA,NA,"True",NA,"False","False","True","False","False","False",NA,"True",NA,NA,"True","False","True","True","True","False","False","True","average",NA,"False","casual","True","True","True","1","False","False","True","True",NA,NA,NA,NA,NA,NA,NA,NA
121633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"2",NA,NA,NA,"True","free",NA,NA,NA,NA,NA,NA,NA
121654,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True","False","False","False","False","False",NA,"False",NA,NA,"True","False","False","False","False","False","False","True","quiet",NA,"True","casual",NA,"False","True","1","False","False","True",NA,"free",NA,NA,NA,NA,NA,NA,NA
121663,"none","False","False","False","False","True","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","False","False","False","False","average",NA,"False","casual",NA,"True","True","1","False","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
121667,"full_bar","False","False","False","False","False","False","True","False","False",NA,NA,"True",NA,"True","False","True","False","True","False",NA,"True",NA,"True","False","False","False","False","True","False","False","True","average",NA,"True","casual",NA,"False","True","2","True","True","True","True","free",NA,NA,NA,NA,NA,NA,NA
121708,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","False","average",NA,"False","casual",NA,"False","True","2","True","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
121891,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"2",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
122149,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True","False","False","False","False","False",NA,"True",NA,NA,"True","False","False","False","False","False","False","True","average",NA,"True","casual",NA,"False","True","2","True","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
122261,"beer_and_wine","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"False",NA,NA,"True","False","False","True","True","False","False","True","average",NA,"True","casual",NA,"True","True","2","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
122268,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,NA,NA,"True","False","False","False","True","False",NA,NA,NA,NA,"True","False","False","False","True","False","False","True","average",NA,"False","casual",NA,"False","True","2","True","True","True","True","free",NA,NA,NA,NA,NA,NA,NA
122290,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,"False",NA,"True","False","False","False","True","False",NA,"False",NA,NA,"True","False","False","True","True","False","False","True","average",NA,"True","casual",NA,"False","True","2","True","True","True","False","no",NA,NA,NA,NA,NA,NA,NA
122374,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","True","False",NA,NA,NA,NA,"True","False","False","False","False","False","False",NA,NA,NA,"False","casual",NA,"True","False","1","False","False","True","True",NA,NA,NA,NA,NA,NA,NA,NA
122593,"none","False","False","False","False","True","False","False","False","False",NA,NA,"False",NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False","True","quiet",NA,"False","casual",NA,"True","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
122612,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","True","False","False","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","True","average",NA,"True","casual",NA,"True","True","2","True","True","True",NA,"free",NA,NA,NA,NA,NA,NA,NA
122638,NA,"False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False",NA,NA,NA,NA,"casual",NA,NA,"False","2","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
122705,NA,"False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","casual",NA,"False","False","1","False","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
122781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
122858,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,"False",NA,"1",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
122875,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","False","average",NA,"True","casual",NA,"False","True","2","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
122929,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False",NA,"False",NA,NA,"True","False","False","False","False","False","False","False","average",NA,"True","casual",NA,"False","True","1","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
123005,"full_bar","False","False","False","False","False","False","False","False","True","False","no","True",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","True","average",NA,"False","casual",NA,"False","True","2","True","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
123144,"full_bar","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","True","False",NA,"False",NA,NA,"False","False","False","False","False","False","False","True","average",NA,"True","casual",NA,"False","True","2","True","True","True","True","free",NA,NA,NA,NA,NA,NA,NA
123184,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","False","quiet",NA,"False","casual",NA,"True","True","1","False","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
123227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"True","True","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"2",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
123262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False","False",NA,NA,"False","casual",NA,"False","True","1","False",NA,"True",NA,"no",NA,NA,NA,NA,NA,NA,NA
123314,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False","False","average",NA,"False","casual",NA,"False","True","2","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
123432,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","True","average",NA,"True","casual",NA,"False","True","2","True","True","True","True","free",NA,NA,NA,NA,NA,NA,NA
123447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"2",NA,NA,NA,NA,"free",NA,NA,NA,NA,NA,NA,NA
123559,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","True","average",NA,"False","casual",NA,"False","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
123594,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True","False","True","False","False","False",NA,"False",NA,NA,"False","False","False","False","False","False","False","True","average",NA,"False","casual",NA,"True","True","2","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
123599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
123600,"full_bar","False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True","False","False","False","False","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","True","quiet",NA,"False","casual",NA,"False","True","1","False","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
123616,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,NA,NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","True","quiet",NA,"False","casual",NA,NA,"True","2","True","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
123676,"none","False","False","False","False","True","False","False","False","False",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","False","True","False","False","True","average",NA,"False","casual",NA,"True","True","2","False","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
123723,"full_bar","False","False","False","False","False","False","False","False","True","False","no","False",NA,"True","True","False","False","False","False",NA,"False",NA,NA,"True","False","False","True","True","False","False","True","average",NA,"False","casual",NA,"False","True","2","True","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
123919,"full_bar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","True","False",NA,NA,NA,NA,"True","False","False","True","False","False","False",NA,"loud",NA,"False","casual",NA,"False","True","1","False","True","True","True",NA,NA,NA,NA,NA,NA,NA,NA
124150,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False","False","very_loud",NA,"False","casual",NA,"True","False","2","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
124187,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True","False","False","False","False","False",NA,"True",NA,NA,"True","False","False","False","False","False","False","False","quiet",NA,"False","casual",NA,"False","True","2","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
124198,"none","False","False","False","False","False","False","False","False","True",NA,NA,"False",NA,"True","False","True","False","True","False",NA,"False",NA,NA,"True","False","False","False","True","False","False","False","quiet",NA,"False","casual",NA,"True","True","1","False","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
124266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
124267,"beer_and_wine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","True","False","False","False",NA,NA,NA,NA,NA,"False","False","False","False","False","False",NA,NA,NA,"True",NA,NA,NA,NA,"2",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
124291,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"True","True","False","False","False","False",NA,"False",NA,NA,NA,"False","False","False","False","False","False",NA,NA,NA,"False",NA,NA,"False",NA,"2",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
124306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"2",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
124325,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,"True","average",NA,"False","casual",NA,"False","True","1","False","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
124371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"2",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
124385,"beer_and_wine","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"False",NA,NA,"True","False","False","False","True","False","False","False","quiet",NA,"False","casual",NA,"True","False","2","False","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
124402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"2",NA,NA,NA,"False","free",NA,NA,NA,NA,NA,NA,NA
124416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
124518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"2",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
124554,"full_bar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","True","False",NA,NA,NA,NA,"True","False","False","True","True","False","False",NA,NA,NA,"False","casual",NA,"False","True","1","False","True","True","True",NA,NA,NA,NA,NA,NA,NA,NA
124558,"none","False","False","False","False","True","False","False","False","False",NA,NA,"False",NA,"True","False","True","False","False","False",NA,"False",NA,NA,"False","False","False","True","True","False","False","True","loud",NA,"False","casual",NA,"True","False","1","False","True","True","False","no",NA,NA,NA,NA,NA,NA,NA
124615,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","True","quiet",NA,"True","casual",NA,"True","True","2","False","False","True","True",NA,NA,NA,NA,NA,NA,NA,NA
124673,"beer_and_wine","False","False","False","False","False","False","False","False","True",NA,NA,"False",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","True","True","True","False","False","True","average",NA,"False","casual",NA,"False","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
124680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","True","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"2",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
124799,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","True","False","False","False",NA,"True",NA,"False","True","False","False","True","True","False","False","True","average",NA,"False","casual",NA,"True","True","1","True","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
124852,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","True","quiet",NA,"False","casual",NA,"True","False","2","False","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
125001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125050,"none","False","False","False","False","True","False","False","False","False",NA,NA,"True",NA,"True","False","False","False","False","False",NA,"False",NA,NA,"True","False","True","False","False","True","False","True","quiet",NA,"False","casual",NA,"False","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
125072,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False","True","quiet",NA,"False","casual",NA,"True","False","2","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
125090,"none","False","False","False","False","False","False","False","False","True",NA,NA,NA,NA,"True","False","False","False","True","False",NA,NA,NA,NA,"True","False","False","True","True","False","False","True","average",NA,"True","casual",NA,"True","True","2","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
125110,"full_bar","False","False","False","False","False","False","False","False","True",NA,"no","True",NA,"True","False","False","False","True","False",NA,"True","False",NA,"True","False","False","True","True","False","False","True","average",NA,"True","casual",NA,"False","True","2","False","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
125159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False","False",NA,NA,"False","casual",NA,"False","False","2","False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA
125173,"beer_and_wine","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","True","quiet",NA,"False","casual",NA,"True","True","1","True","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
125208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,"quiet",NA,"True",NA,NA,NA,NA,"1",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False",NA,NA,NA,"False","casual",NA,NA,"True",NA,NA,"True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA
125233,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"False",NA,NA,"True","False","True","True","True","True","False","False","very_loud",NA,"True","casual",NA,"False","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
125272,"none","False","False","False","False","True","False","False","False","False","False","yes_free","True",NA,"True","False","True","False","True","False",NA,"False","False","False","True","False","False","True","True","False","False","True","average",NA,"False","casual",NA,"False","True","1","False","False","True","False","no",NA,NA,NA,NA,NA,NA,NA
125338,"none","False","False","False","False","False","False","False","False","True",NA,NA,"False",NA,"True","False","False","False","True","False",NA,"False",NA,NA,"True","False","False","True","True","False","False","True","average",NA,"False","casual",NA,"False","True","2","True","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
125341,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,"False","False","False","False","False","False",NA,NA,NA,"True","casual",NA,"False","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
125349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
125350,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,"casual",NA,"False","True","1",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA
125435,"beer_and_wine","False","False","False","False","False","False","False","False","True",NA,NA,"False",NA,"True","True","False","False","False","False",NA,"False",NA,NA,"True","False","True","False","True","False","False","True","average",NA,"False","casual",NA,"False","False","1","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
125518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False",NA,NA,NA,"True","casual",NA,"False","False","1","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
125556,"beer_and_wine","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True","True","False","False","False","False",NA,"True",NA,NA,"True","False","False","False","False","False","True","True","average",NA,"True","casual",NA,"False","True","2","False","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
125561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"2",NA,NA,NA,"True","free",NA,NA,NA,NA,NA,NA,NA
125577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
125581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","casual",NA,NA,NA,"1",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA
125607,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","True","False","average",NA,"False","casual",NA,"False","False","1","False",NA,"True",NA,"no",NA,NA,NA,NA,NA,NA,NA
125634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"1",NA,NA,NA,"True","free",NA,NA,NA,NA,NA,NA,NA
125635,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","False","False","False","True","quiet",NA,"False","casual",NA,"True","False","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
125645,NA,"False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"casual",NA,"True","True","1",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA
125670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"2",NA,NA,NA,"True","free",NA,NA,NA,NA,NA,NA,NA
125684,"full_bar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","True","False",NA,NA,NA,NA,"True","False","False","False","True","False","False",NA,NA,NA,"False","casual",NA,"True","True","2","True","True","True","True",NA,NA,NA,NA,NA,NA,NA,NA
